ENSTNIP00000021243	ENSTNIG00000018078	tetraodon_nigroviridis
ENSMMDP00005051406	ENSMMDG00005023227	myripristis_murdjan
ENSMMDP00005051409	ENSMMDG00005023228	myripristis_murdjan
ENSSSAP00000051027	ENSSSAG00000044376	salmo_salar
ENSSTUP00000083887	ENSSTUG00000036005	salmo_trutta
ENSOMYP00000029601	ENSOMYG00000013852	oncorhynchus_mykiss
ENSOTSP00005065094	ENSOTSG00005031068	oncorhynchus_tshawytscha
ENSOTSP00005065097	ENSOTSG00005031070	oncorhynchus_tshawytscha
ENSOKIP00005080706	ENSOKIG00005034400	oncorhynchus_kisutch
ENSHHUP00000080678	ENSHHUG00000046632	hucho_hucho
ENSHHUP00000019339	ENSHHUG00000012091	hucho_hucho
ENSHHUP00000019383	ENSHHUG00000012100	hucho_hucho
ENSHHUP00000019324	ENSHHUG00000012088	hucho_hucho
ENSOTSP00005047622	ENSOTSG00005022087	oncorhynchus_tshawytscha
ENSOKIP00005103346	ENSOKIG00005045460	oncorhynchus_kisutch
ENSOMYP00000055701	ENSOMYG00000023572	oncorhynchus_mykiss
ENSSTUP00000048743	ENSSTUG00000020230	salmo_trutta
ENSSSAP00000035411	ENSSSAG00000041250	salmo_salar
ENSELUP00000070274	ENSELUG00000013008	esox_lucius
ENSSFOP00015040420	ENSSFOG00015008715	scleropages_formosus
ENSSFOP00015055061	ENSSFOG00015006735	scleropages_formosus
ENSPKIP00000022590	ENSPKIG00000006533	paramormyrops_kingsleyae
ENSLOCP00000006918	ENSLOCG00000005723	lepisosteus_oculatus
ENSECRP00000012874	ENSECRG00000008600	erpetoichthys_calabaricus
ENSCMIP00000026340	ENSCMIG00000011525	callorhinchus_milii
ENSSPUP00000012579	ENSSPUG00000009660	sphenodon_punctatus
ENSPMRP00000022696	ENSPMRG00000014735	podarcis_muralis
ENSPSIP00000004568	ENSPSIG00000004269	pelodiscus_sinensis
ENSPMAP00000005131	ENSPMAG00000004614	petromyzon_marinus
ENSEBUP00000000647	ENSEBUG00000000629	eptatretus_burgeri
