ENSNMEP00000001120	ENSNMEG00000001559	numida_meleagris
ENSAPLP00020023218	ENSAPLG00020016141	anas_platyrhynchos
ENSAPLP00000015840	ENSAPLG00000015925	anas_platyrhynchos_platyrhynchos
ENSAZOP00000015046	ENSAZOG00000009749	anas_zonorhyncha
ENSCMMP00000012595	ENSCMMG00000007989	cairina_moschata_domestica
ENSABRP00000024586	ENSABRG00000020656	anser_brachyrhynchus
ENSACDP00005013412	ENSACDG00005009874	anser_cygnoides
ENSCPGP00000024508	ENSCPGG00000016879	calidris_pygmaea
ENSCPUP00000000177	ENSCPUG00000000068	calidris_pugnax
ENSCMUP00000000055	ENSCMUG00000000043	corvus_moneduloides
ENSZLMP00000004267	ENSZLMG00000003053	zosterops_lateralis_melanops
ENSCRFP00000013071	ENSCRFG00000010127	stachyris_ruficeps
ENSCPVP00000021769	ENSCPVG00000015656	camarhynchus_parvulus
ENSGFOP00000011933	ENSGFOG00000008253	geospiza_fortis
ENSJHYP00000021155	ENSJHYG00000016002	junco_hyemalis
ENSZALP00000011382	ENSZALG00000009604	zonotrichia_albicollis
ENSSCAP00000013777	ENSSCAG00000010183	serinus_canaria
ENSEGOP00005010836	ENSEGOG00005008464	erythrura_gouldiae
ENSLSDP00000009019	ENSLSDG00000006717	lonchura_striata_domestica
ENSTGUP00000027168	ENSTGUG00000022065	taeniopygia_guttata
ENSTGUP00000002862	ENSTGUG00000002768	taeniopygia_guttata
ENSCUSP00005022409	ENSCUSG00005014169	catharus_ustulatus
ENSFALP00000005878	ENSFALG00000005631	ficedula_albicollis
ENSCCEP00000026628	ENSCCEG00000023349	cyanistes_caeruleus
ENSPMJP00000019323	ENSPMJG00000014487	parus_major
ENSMCSP00000016543	ENSMCSG00000011621	malurus_cyaneus_samueli
ENSMVIP00005011961	ENSMVIG00005008739	manacus_vitellinus
ENSLCOP00000019334	ENSLCOG00000013676	lepidothrix_coronata
ENSACOP00000013010	ENSACOG00000009028	amazona_collaria
ENSMUNP00000000965	ENSMUNG00000000858	melopsittacus_undulatus
ENSSHBP00005006422	ENSSHBG00005005617	strigops_habroptila
ENSACUP00000021696	ENSACUG00000014500	athene_cunicularia
ENSOSUP00000022146	ENSOSUG00000015251	otus_sunia
ENSSOCP00000022627	ENSSOCG00000016790	strix_occidentalis_caurina
ENSBOBP00000024577	ENSBOBG00000014589	bubo_bubo
ENSLSDP00000019392	ENSLSDG00000013813	lonchura_striata_domestica
ENSPSTP00000004090	ENSPSTG00000002967	pavo_cristatus
ENSNPEP00000007264	ENSNPEG00000005436	nothoprocta_perdicaria
ENSDNVP00000027562	ENSDNVG00000019154	dromaius_novaehollandiae
ENSARWP00000027625	ENSARWG00000018675	apteryx_rowi
ENSAHAP00000022180	ENSAHAG00000015579	apteryx_haastii
ENSAOWP00000014620	ENSAOWG00000009973	apteryx_owenii
ENSSCUP00000001944	ENSSCUG00000001478	struthio_camelus_australis
ENSXETP00000050640	ENSXETG00000023452	xenopus_tropicalis
ENSLLEP00000048263	ENSLLEG00000030407	leptobrachium_leishanense
ENSGMOP00000000484	ENSGMOG00000000477	gadus_morhua
ENSCSEP00000015181	ENSCSEG00000009736	cynoglossus_semilaevis
ENSCLMP00005020899	ENSCLMG00005010461	cyclopterus_lumpus
ENSGACP00000002426	ENSGACG00000001872	gasterosteus_aculeatus
ENSGACP00000002421	ENSGACG00000001866	gasterosteus_aculeatus
ENSAPOP00000021075	ENSAPOG00000001390	acanthochromis_polyacanthus
ENSAPEP00000030827	ENSAPEG00000021870	amphiprion_percula
ENSAOCP00000008884	ENSAOCG00000002512	amphiprion_ocellaris
ENSSPAP00000025260	ENSSPAG00000019056	stegastes_partitus
ENSSFAP00005016427	ENSSFAG00005008616	salarias_fasciatus
ENSORLP00015005357	ENSORLG00015006177	oryzias_latipes_hsok
ENSORLP00020014135	ENSORLG00020015143	oryzias_latipes_hni
ENSORLP00000026589	ENSORLG00000017193	oryzias_latipes
ENSOSIP00000010228	ENSOSIG00000006327	oryzias_sinensis
ENSOMEP00000002540	ENSOMEG00000003508	oryzias_melastigma
ENSPREP00000027140	ENSPREG00000018326	poecilia_reticulata
ENSPMEP00000031537	ENSPMEG00000018778	poecilia_mexicana
ENSPFOP00000000340	ENSPFOG00000000283	poecilia_formosa
ENSPLAP00000020485	ENSPLAG00000003448	poecilia_latipinna
ENSGAFP00000023596	ENSGAFG00000015939	gambusia_affinis
ENSXCOP00000025041	ENSXCOG00000018695	xiphophorus_couchianus
ENSXMAP00000032837	ENSXMAG00000015195	xiphophorus_maculatus
ENSCVAP00000030247	ENSCVAG00000018736	cyprinodon_variegatus
ENSFHEP00000034361	ENSFHEG00000022065	fundulus_heteroclitus
ENSKMAP00000014157	ENSKMAG00000010591	kryptolebias_marmoratus
ENSNFUP00015013347	ENSNFUG00015006542	nothobranchius_furzeri
ENSTNIP00000019858	ENSTNIG00000016748	tetraodon_nigroviridis
ENSTRUP00000069295	ENSTRUG00000012234	takifugu_rubripes
ENSMALP00000006206	ENSMALG00000004422	monopterus_albus
ENSMAMP00000026773	ENSMAMG00000017985	mastacembelus_armatus
ENSBSLP00000037327	ENSBSLG00000018191	betta_splendens
ENSATEP00000016571	ENSATEG00000011515	anabas_testudineus
ENSSLUP00000027093	ENSSLUG00000012213	sander_lucioperca
ENSCGOP00000041655	ENSCGOG00000018868	cottoperca_gobio
ENSCGOP00000041649	ENSCGOG00000018864	cottoperca_gobio
ENSSAUP00010014138	ENSSAUG00010006397	sparus_aurata
ENSDLAP00005038820	ENSDLAG00005017213	dicentrarchus_labrax
ENSLCRP00005009316	ENSLCRG00005004319	larimichthys_crocea
ENSLBEP00000013220	ENSLBEG00000010136	labrus_bergylta
ENSMMOP00000019401	ENSMMOG00000014707	mola_mola
ENSACIP00000019883	ENSACIG00000015435	amphilophus_citrinellus
ENSHBUP00000022795	ENSHBUG00000003324	haplochromis_burtoni
ENSPNYP00000011622	ENSPNYG00000008777	pundamilia_nyererei
ENSACLP00000036184	ENSACLG00000024487	astatotilapia_calliptera
ENSMZEP00005029095	ENSMZEG00005021691	maylandia_zebra
ENSNBRP00000019134	ENSNBRG00000014738	neolamprologus_brichardi
ENSOABP00000041373	ENSOABG00000018721	oreochromis_aureus
ENSONIP00000017333	ENSONIG00000013782	oreochromis_niloticus
ENSLCAP00010058340	ENSLCAG00010027201	lates_calcarifer
ENSSDUP00000022744	ENSSDUG00000016527	seriola_dumerili
ENSSMAP00000027906	ENSSMAG00000017039	scophthalmus_maximus
ENSENLP00000031588	ENSENLG00000013937	echeneis_naucrates
ENSPRNP00000010318	ENSPRNG00000005923	parambassis_ranga
ENSGWIP00000023899	ENSGWIG00000012669	gouania_willdenowi
ENSSORP00005035222	ENSSORG00005016622	sphaeramia_orbicularis
ENSHCOP00000010474	ENSHCOG00000013125	hippocampus_comes
ENSSLDP00000005117	ENSSLDG00000004053	seriola_lalandi_dorsalis
ENSMMDP00005005179	ENSMMDG00005002810	myripristis_murdjan
ENSPMGP00000004995	ENSPMGG00000004204	periophthalmus_magnuspinnatus
ENSNMLP00000021841	ENSNMLG00000014167	neogobius_melanostomus
ENSHHUP00000088383	ENSHHUG00000051081	hucho_hucho
ENSSSAP00000095171	ENSSSAG00000072397	salmo_salar
ENSSTUP00000089020	ENSSTUG00000039087	salmo_trutta
ENSOKIP00005000090	ENSOKIG00005000080	oncorhynchus_kisutch
ENSOTSP00005000470	ENSOTSG00005000324	oncorhynchus_tshawytscha
ENSELUP00000041023	ENSELUG00000021711	esox_lucius
ENSCHAP00000060517	ENSCHAG00000027036	clupea_harengus
ENSDCDP00000009641	ENSDCDG00000004844	denticeps_clupeoides
ENSDARP00000141307	ENSDARG00000103830	danio_rerio
ENSCARP00000075344	ENSCARG00000034844	carassius_auratus
ENSCCRP00015104018	ENSCCRG00015041531	cyprinus_carpio_huanghe
ENSCCRP00020018957	ENSCCRG00020008955	cyprinus_carpio_hebaored
ENSCCRP00010108410	ENSCCRG00010047840	cyprinus_carpio_germanmirror
ENSCCRP00000032395	ENSCCRG00000017437	cyprinus_carpio
ENSSANP00000072611	ENSSANG00000036232	sinocyclocheilus_anshuiensis
ENSSRHP00000023605	ENSSRHG00000012354	sinocyclocheilus_rhinocerous
ENSSGRP00000042461	ENSSGRG00000023008	sinocyclocheilus_grahami
ENSCARP00000067762	ENSCARG00000030414	carassius_auratus
ENSSRHP00000031320	ENSSRHG00000016173	sinocyclocheilus_rhinocerous
ENSSANP00000020774	ENSSANG00000010762	sinocyclocheilus_anshuiensis
ENSSGRP00000079945	ENSSGRG00000040500	sinocyclocheilus_grahami
ENSCCRP00010078916	ENSCCRG00010034450	cyprinus_carpio_germanmirror
ENSCCRP00015089334	ENSCCRG00015036018	cyprinus_carpio_huanghe
ENSCCRP00000012950	ENSCCRG00000007480	cyprinus_carpio
ENSCCRP00000001729	ENSCCRG00000001071	cyprinus_carpio
ENSCCRP00020021836	ENSCCRG00020010002	cyprinus_carpio_hebaored
ENSIPUP00000034577	ENSIPUG00000023219	ictalurus_punctatus
ENSPNAP00000012262	ENSPNAG00000003505	pygocentrus_nattereri
ENSAMXP00000030306	ENSAMXG00000031359	astyanax_mexicanus
ENSEEEP00000019492	ENSEEEG00000009558	electrophorus_electricus
ENSSFOP00015026086	ENSSFOG00015016701	scleropages_formosus
ENSPKIP00000013835	ENSPKIG00000001081	paramormyrops_kingsleyae
ENSOMYP00000004945	ENSOMYG00000002567	oncorhynchus_mykiss
ENSLOCP00000002804	ENSLOCG00000002383	lepisosteus_oculatus
ENSECRP00000026274	ENSECRG00000017756	erpetoichthys_calabaricus
ENSPMAP00000009299	ENSPMAG00000008449	petromyzon_marinus
